model,dataset,epochs,layers,tau,lr1,wd1,lr2,wd2,channels,edge_drop_rate,feat_mask_rate,mlp_use,val_acc
SelfGCon,CS,20,2,0.5,0.001,0.0,0.005,0.01,256,0.3,0.4,False,0.9092198789119721
SelfGCon,CS,50,2,0.5,0.001,0.0,0.005,0.01,256,0.3,0.4,False,0.9190944015979767
SelfGCon,CS,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.3,0.4,False,0.9225859463214874
SelfGCon,CS,50,2,0.5,0.001,0.0,0.005,0.0001,256,0.3,0.4,False,0.9271140277385712
SelfGCon,CS,20,2,0.5,0.001,0.0,0.01,0.01,256,0.3,0.5,False,0.9048554480075837
SelfGCon,CS,50,2,0.5,0.001,0.0,0.01,0.01,256,0.3,0.5,False,0.9200763940811157
SelfGCon,CS,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.5,False,0.9247681558132171
SelfGCon,CS,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.5,False,0.9254773795604706
SelfGCon,CS,20,2,0.5,0.001,0.0,0.005,0.01,256,0.3,0.5,False,0.9022367894649506
SelfGCon,CS,50,2,0.5,0.001,0.0,0.005,0.01,256,0.3,0.5,False,0.9234042763710022
SelfGCon,CS,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.3,0.5,False,0.9244408130645752
SelfGCon,CS,50,2,0.5,0.001,0.0,0.005,0.0001,256,0.3,0.5,False,0.9250954747200012
SelfGCon,CS,20,2,0.5,0.001,0.0,0.01,0.01,256,0.4,0.0,False,0.9196399509906769
SelfGCon,CS,50,2,0.5,0.001,0.0,0.01,0.01,256,0.4,0.0,False,0.9200218439102172
SelfGCon,CS,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.0,False,0.9292416989803314
SelfGCon,CS,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.0,False,0.927605026960373
SelfGCon,CS,20,2,0.5,0.001,0.0,0.005,0.01,256,0.4,0.0,False,0.9223677098751069
SelfGCon,CS,50,2,0.5,0.001,0.0,0.005,0.01,256,0.4,0.0,False,0.9228041708469391
SelfGCon,CS,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.4,0.0,False,0.930169141292572
SelfGCon,CS,50,2,0.5,0.001,0.0,0.005,0.0001,256,0.4,0.0,False,0.9266230404376984
SelfGCon,CS,20,2,0.5,0.001,0.0,0.01,0.01,256,0.4,0.1,False,0.9210583865642548
SelfGCon,CS,50,2,0.5,0.001,0.0,0.01,0.01,256,0.4,0.1,False,0.9288052558898926
SelfGCon,CS,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.1,False,0.9279869318008422
SelfGCon,CS,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.1,False,0.9285324811935425
SelfGCon,CS,20,2,0.5,0.001,0.0,0.005,0.01,256,0.4,0.1,False,0.9221495032310486
SelfGCon,CS,50,2,0.5,0.001,0.0,0.005,0.01,256,0.4,0.1,False,0.9265139162540436
SelfGCon,CS,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.4,0.1,False,0.9292962551116943
SelfGCon,CS,50,2,0.5,0.001,0.0,0.005,0.0001,256,0.4,0.1,False,0.9270594835281372
SelfGCon,CS,20,2,0.5,0.001,0.0,0.01,0.01,256,0.4,0.2,False,0.9217130541801453
SelfGCon,CS,50,2,0.5,0.001,0.0,0.01,0.01,256,0.4,0.2,False,0.9246590495109558
SelfGCon,CS,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.2,False,0.928205144405365
SelfGCon,CS,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.2,False,0.9266775965690612
SelfGCon,CS,20,2,0.5,0.001,0.0,0.005,0.01,256,0.4,0.2,False,0.9190398335456849
SelfGCon,CS,50,2,0.5,0.001,0.0,0.005,0.01,256,0.4,0.2,False,0.924877268075943
SelfGCon,CS,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.4,0.2,False,0.9285870313644409
SelfGCon,CS,50,2,0.5,0.001,0.0,0.005,0.0001,256,0.4,0.2,False,0.9278232514858246
SelfGCon,CS,20,2,0.5,0.001,0.0,0.01,0.01,256,0.4,0.3,False,0.9163666248321534
SelfGCon,CS,50,2,0.5,0.001,0.0,0.01,0.01,256,0.4,0.3,False,0.9236770451068879
SelfGCon,CS,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.3,False,0.92684126496315
SelfGCon,CS,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.3,False,0.9289689183235168
SelfGCon,CS,20,2,0.5,0.001,0.0,0.005,0.01,256,0.4,0.3,False,0.914238965511322
SelfGCon,CS,50,2,0.5,0.001,0.0,0.005,0.01,256,0.4,0.3,False,0.9247135996818543
SelfGCon,CS,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.4,0.3,False,0.9270049273967743
SelfGCon,CS,50,2,0.5,0.001,0.0,0.005,0.0001,256,0.4,0.3,False,0.9299509167671204
SelfGCon,CS,20,2,0.5,0.001,0.0,0.01,0.01,256,0.4,0.4,False,0.9061647772789001
SelfGCon,CS,50,2,0.5,0.001,0.0,0.01,0.01,256,0.4,0.4,False,0.921549379825592
SelfGCon,CS,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.4,False,0.9250954866409302
SelfGCon,CS,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.4,False,0.9295144736766815
SelfGCon,CS,20,2,0.5,0.001,0.0,0.005,0.01,256,0.4,0.4,False,0.9078014314174652
SelfGCon,CS,50,2,0.5,0.001,0.0,0.005,0.01,256,0.4,0.4,False,0.9234588205814361
SelfGCon,CS,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.4,0.4,False,0.9243317067623138
SelfGCon,CS,50,2,0.5,0.001,0.0,0.005,0.0001,256,0.4,0.4,False,0.9240043878555297
SelfGCon,CS,20,2,0.5,0.001,0.0,0.01,0.01,256,0.4,0.5,False,0.9079105436801911
SelfGCon,CS,50,2,0.5,0.001,0.0,0.01,0.01,256,0.4,0.5,False,0.9241134881973266
SelfGCon,CS,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.5,False,0.924877268075943
SelfGCon,CS,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.5,False,0.9256955981254578
SelfGCon,CS,20,2,0.5,0.001,0.0,0.005,0.01,256,0.4,0.5,False,0.9061647713184356
SelfGCon,CS,50,2,0.5,0.001,0.0,0.005,0.01,256,0.4,0.5,False,0.9201855003833771
SelfGCon,CS,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.4,0.5,False,0.9259138226509094
SelfGCon,CS,50,2,0.5,0.001,0.0,0.005,0.0001,256,0.4,0.5,False,0.9225313842296601
SelfGCon,CS,20,2,0.5,0.001,0.0,0.01,0.01,256,0.5,0.0,False,0.9230769395828247
SelfGCon,CS,50,2,0.5,0.001,0.0,0.01,0.01,256,0.5,0.0,False,0.9227496087551117
SelfGCon,CS,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.5,0.0,False,0.9303328037261963
SelfGCon,CS,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.5,0.0,False,0.9273322582244873
SelfGCon,CS,20,2,0.5,0.001,0.0,0.005,0.01,256,0.5,0.0,False,0.9230223834514618
SelfGCon,CS,50,2,0.5,0.001,0.0,0.005,0.01,256,0.5,0.0,False,0.9236770451068879
SelfGCon,CS,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.5,0.0,False,0.9297872483730316
