model,dataset,epochs,layers,tau,lr1,wd1,lr2,wd2,channels,feat_mask_rate,edge_drop_rate,mlp_use,val_acc
CLGR,Cora,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.5,0.3,False,0.8032000362873077
CLGR,Cora,50,2,0.5,0.001,1e-05,0.01,0.0001,512,0.5,0.3,False,0.8030000448226928
CLGR,Cora,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.0,0.4,False,0.8156000316143036
CLGR,Cora,20,2,0.5,0.001,1e-05,0.01,0.0001,512,0.0,0.4,False,0.8104000449180603
CLGR,Cora,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.0,0.4,False,0.8114000380039215
CLGR,Cora,50,2,0.5,0.001,1e-05,0.01,0.0001,512,0.0,0.4,False,0.813800036907196
CLGR,Cora,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.1,0.4,False,0.8054000437259674
CLGR,Cora,20,2,0.5,0.001,1e-05,0.01,0.0001,512,0.1,0.4,False,0.8048000335693359
CLGR,Cora,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.1,0.4,False,0.8182000398635865
CLGR,Cora,50,2,0.5,0.001,1e-05,0.01,0.0001,512,0.1,0.4,False,0.8234000444412232
CLGR,Cora,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.2,0.4,False,0.8008000314235687
CLGR,Cora,20,2,0.5,0.001,1e-05,0.01,0.0001,512,0.2,0.4,False,0.8058000266551971
CLGR,Cora,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.2,0.4,False,0.8208000421524048
CLGR,Cora,50,2,0.5,0.001,1e-05,0.01,0.0001,512,0.2,0.4,False,0.8172000408172607
CLGR,Cora,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.3,0.4,False,0.7978000402450561
CLGR,Cora,20,2,0.5,0.001,1e-05,0.01,0.0001,512,0.3,0.4,False,0.7934000432491303
CLGR,Cora,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.3,0.4,False,0.8216000378131867
CLGR,Cora,50,2,0.5,0.001,1e-05,0.01,0.0001,512,0.3,0.4,False,0.8204000294208527
CLGR,Cora,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.4,0.4,False,0.7944000363349915
CLGR,Cora,20,2,0.5,0.001,1e-05,0.01,0.0001,512,0.4,0.4,False,0.7938000321388244
CLGR,Cora,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.4,0.4,False,0.8126000225543976
CLGR,Cora,50,2,0.5,0.001,1e-05,0.01,0.0001,512,0.4,0.4,False,0.8110000312328338
CLGR,Cora,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.5,0.4,False,0.7844000399112702
CLGR,Cora,20,2,0.5,0.001,1e-05,0.01,0.0001,512,0.5,0.4,False,0.7970000386238099
CLGR,Cora,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.5,0.4,False,0.8024000346660614
CLGR,Cora,50,2,0.5,0.001,1e-05,0.01,0.0001,512,0.5,0.4,False,0.8012000441551208
CLGR,Cora,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.0,0.5,False,0.8082000434398651
CLGR,Cora,20,2,0.5,0.001,1e-05,0.01,0.0001,512,0.0,0.5,False,0.8150000452995301
CLGR,Cora,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.0,0.5,False,0.8184000432491303
CLGR,Cora,50,2,0.5,0.001,1e-05,0.01,0.0001,512,0.0,0.5,False,0.812000036239624
CLGR,Cora,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.1,0.5,False,0.8046000301837921
CLGR,Cora,20,2,0.5,0.001,1e-05,0.01,0.0001,512,0.1,0.5,False,0.8074000298976898
CLGR,Cora,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.1,0.5,False,0.8236000418663025
CLGR,Cora,50,2,0.5,0.001,1e-05,0.01,0.0001,512,0.1,0.5,False,0.8248000502586365
CLGR,Cora,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.2,0.5,False,0.7988000392913819
CLGR,Cora,20,2,0.5,0.001,1e-05,0.01,0.0001,512,0.2,0.5,False,0.8044000446796418
CLGR,Cora,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.2,0.5,False,0.8214000463485718
CLGR,Cora,50,2,0.5,0.001,1e-05,0.01,0.0001,512,0.2,0.5,False,0.826000040769577
CLGR,Cora,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.3,0.5,False,0.7978000462055206
CLGR,Cora,20,2,0.5,0.001,1e-05,0.01,0.0001,512,0.3,0.5,False,0.7958000421524047
CLGR,Cora,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.3,0.5,False,0.8176000416278839
CLGR,Cora,50,2,0.5,0.001,1e-05,0.01,0.0001,512,0.3,0.5,False,0.8180000424385071
CLGR,Cora,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.4,0.5,False,0.7902000427246094
CLGR,Cora,20,2,0.5,0.001,1e-05,0.01,0.0001,512,0.4,0.5,False,0.790000033378601
CLGR,Cora,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.4,0.5,False,0.811400032043457
CLGR,Cora,50,2,0.5,0.001,1e-05,0.01,0.0001,512,0.4,0.5,False,0.8146000444889069
CLGR,Cora,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.5,0.5,False,0.7880000352859498
CLGR,Cora,20,2,0.5,0.001,1e-05,0.01,0.0001,512,0.5,0.5,False,0.7868000388145446
CLGR,Cora,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.5,0.5,False,0.8018000304698945
CLGR,Cora,50,2,0.5,0.001,1e-05,0.01,0.0001,512,0.5,0.5,False,0.801000040769577
