model,dataset,epochs,layers,tau,lr1,wd1,lr2,wd2,channels,edge_drop_rate,feat_mask_rate,mlp_use,val_acc
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.2,0.4,False,0.9316339910030365
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.2,0.4,False,0.9318954288959503
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.005,0.01,256,0.2,0.4,False,0.905098044872284
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.005,0.01,256,0.2,0.4,False,0.9132026195526123
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.2,0.4,False,0.9227451026439667
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.005,0.0001,256,0.2,0.4,False,0.9299346446990967
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.01,0.01,256,0.2,0.5,False,0.9087581753730773
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.01,0.01,256,0.2,0.5,False,0.9142483711242676
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.2,0.5,False,0.9267973899841309
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.2,0.5,False,0.9295424878597259
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.005,0.01,256,0.2,0.5,False,0.9024836659431458
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.005,0.01,256,0.2,0.5,False,0.9112418353557586
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.2,0.5,False,0.9206535995006562
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.005,0.0001,256,0.2,0.5,False,0.9269281089305877
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.01,0.01,256,0.3,0.0,False,0.8752941250801086
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.01,0.01,256,0.3,0.0,False,0.8941176533699036
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.0,False,0.9216993510723114
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.0,False,0.9286274552345276
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.005,0.01,256,0.3,0.0,False,0.867581707239151
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.005,0.01,256,0.3,0.0,False,0.900653600692749
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.3,0.0,False,0.9228758215904236
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.005,0.0001,256,0.3,0.0,False,0.9270588278770446
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.01,0.01,256,0.3,0.1,False,0.9132026195526123
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.01,0.01,256,0.3,0.1,False,0.9211764752864837
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.1,False,0.9337254941463471
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.1,False,0.9345098078250885
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.005,0.01,256,0.3,0.1,False,0.9138562142848968
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.005,0.01,256,0.3,0.1,False,0.9216993510723114
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.3,0.1,False,0.9304575204849244
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.005,0.0001,256,0.3,0.1,False,0.9354248404502868
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.01,0.01,256,0.3,0.2,False,0.9171241879463196
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.01,0.01,256,0.3,0.2,False,0.9241830110549927
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.2,False,0.9349019646644592
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.2,False,0.9284967362880707
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.005,0.01,256,0.3,0.2,False,0.9162091553211212
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.005,0.01,256,0.3,0.2,False,0.9230065405368805
